AA,TA,TAB
106.73670959472656,118.51465606689453,325.2357406616211
100.8309326171875,125.75444030761719,264.47391510009766
114.07081604003906,108.14239501953125,152.246826171875
113.89196014404297,122.63720703125,18.391666412353516
110.76738739013672,125.91175079345703,216.9363250732422
105.14391326904297,108.30545043945312,100.62647247314453
102.97222900390625,133.3429412841797,342.7033748626709
110.68362426757812,130.93557739257812,339.7791500091553
111.71794128417969,108.14239501953125,207.61688232421875
111.60884857177734,122.63720703125,93.3695297241211
105.92029571533203,99.57624053955078,26.30828094482422
108.09141540527344,102.45858001708984,266.3556671142578
111.5353012084961,116.04039001464844,158.9998321533203
123.35598754882812,137.55787658691406,173.9392852783203
111.79153442382812,120.39634704589844,44.35498809814453
108.46143341064453,139.13873291015625,290.6962127685547
110.3340835571289,123.19034576416016,131.80816650390625
108.48289489746094,120.41075897216797,10.3118314743042
103.62022399902344,120.9564208984375,250.48352813720703
110.01776123046875,113.34801483154297,139.974609375
103.8864974975586,120.00593566894531,15.13895034790039
104.78937530517578,115.88873291015625,254.67467498779297
107.29517364501953,125.572265625,31.527841567993164
107.76771545410156,126.95632934570312,136.5322723388672
113.07140350341797,110.43579864501953,266.18992614746094
113.0523681640625,106.62208557128906,40.74082565307617
113.07140350341797,120.26008605957031,162.91171264648438
116.07598876953125,115.96868896484375,288.2023239135742
102.62382507324219,114.92361450195312,134.40797424316406
113.33829498291016,116.22017669677734,260.7432632446289
102.5743408203125,115.62979125976562,21.167564392089844
102.62382507324219,117.22007751464844,266.0370407104492
116.37855529785156,120.50967407226562,141.68829345703125
109.16173553466797,120.79633331298828,14.338072776794434
97.04094696044922,124.280029296875,243.81341552734375
126.04508972167969,119.49748992919922,356.18622732162476
99.44879913330078,123.86054992675781,97.12906646728516
91.9051284790039,119.2955093383789,42.469295501708984
117.41256713867188,120.50965881347656,285.0599822998047
112.33731842041016,120.79634857177734,140.21861267089844
96.43162536621094,120.49512481689453,17.252197265625
119.75711822509766,128.15484619140625,138.5945281982422
112.33731842041016,106.54659271240234,282.5206298828125
102.3792495727539,104.37544250488281,227.5100860595703
114.20020294189453,126.74018096923828,112.86299133300781
100.65289306640625,117.45462036132812,16.790592193603516
103.16340637207031,109.56404876708984,223.62840270996094
104.66149139404297,110.35411071777344,348.3140935897827
110.02305603027344,112.22708892822266,106.44862365722656
115.38516998291016,115.94800567626953,208.17807006835938
93.32785034179688,113.9177474975586,354.2082667350769
97.4463119506836,116.82146453857422,84.08306121826172
97.4463119506836,109.56404876708984,276.5199966430664
116.52655029296875,110.35411071777344,153.2587890625
89.44501495361328,118.84429168701172,9.803674697875977
118.22457885742188,133.6978759765625,309.5774345397949
101.53536224365234,119.21790313720703,61.24412155151367
110.17207336425781,133.61448669433594,170.25048828125
101.53536224365234,118.25871276855469,184.97093200683594
102.95377349853516,121.6800765991211,307.80638885498047
103.33024597167969,114.58978271484375,70.76270294189453
110.17207336425781,112.65847778320312,104.3829116821289
117.65764617919922,117.51380157470703,324.7987403869629
103.33024597167969,111.31140899658203,212.20050048828125
108.11032104492188,128.9474334716797,338.38543128967285
103.11607360839844,118.53893280029297,225.3501434326172
106.13753509521484,129.43946838378906,116.7578353881836
126.58795166015625,119.77041625976562,308.6675605773926
103.60383605957031,119.18819427490234,72.26689910888672
106.13753509521484,119.69454193115234,180.51129150390625
112.96392059326172,116.1916275024414,161.6900634765625
105.51594543457031,124.9770278930664,30.146881103515625
107.17327117919922,117.50355529785156,264.65126037597656
94.70997619628906,113.41735076904297,225.49330139160156
117.10042572021484,127.572509765625,351.4874687194824
107.17327117919922,116.10758972167969,109.69507598876953
102.88876342773438,137.72743225097656,312.497257232666
108.86618041992188,130.6604766845703,63.00020217895508
105.72669219970703,131.6023712158203,184.06259155273438
121.5213623046875,118.93199157714844,337.22144889831543
112.47794342041016,120.52005767822266,212.3056640625
105.72669219970703,116.61434936523438,93.61592864990234
109.25350952148438,121.23445129394531,161.20321655273438
106.00243377685547,118.33831024169922,35.03575897216797
103.17399597167969,120.13526916503906,267.58343505859375
100.60737609863281,116.99846649169922,229.34303283691406
120.41929626464844,114.18072509765625,358.72958409786224
103.17399597167969,114.0685043334961,116.48898315429688
103.52696990966797,120.87593078613281,106.38029479980469
106.52285766601562,116.79996490478516,354.7554006576538
98.66032409667969,117.53006744384766,216.99029541015625
111.01860046386719,113.14519500732422,40.299530029296875
106.39692687988281,113.29142761230469,268.34351348876953
106.03990173339844,113.6781997680664,151.6049346923828
100.50643157958984,111.24507141113281,182.03433227539062
112.43765258789062,122.1708984375,64.32733154296875
109.76376342773438,111.62529754638672,293.97985076904297
106.50836181640625,125.29059600830078,229.2227020263672
115.72789764404297,125.3493423461914,352.6888999938965
109.76376342773438,127.94876098632812,121.24910736083984
106.23411560058594,125.33790588378906,225.61805725097656
110.03800201416016,120.80616760253906,350.1334476470947
99.06192779541016,125.3493423461914,109.32048034667969
110.4739761352539,127.94876098632812,78.15441131591797
117.88327026367188,123.0253677368164,311.10933685302734
95.3213882446289,129.65765380859375,195.38832092285156
77.53023529052734,118.66354370117188,123.592529296875
108.95421600341797,108.33443450927734,29.3363037109375
112.32813262939453,124.34874725341797,248.3049087524414
82.570068359375,121.64183044433594,127.31241607666016
107.95735168457031,108.301025390625,33.96717071533203
114.96714782714844,115.18118286132812,259.1088638305664
102.38745880126953,118.66354370117188,93.11600494384766
108.10712432861328,108.33443450927734,219.2472381591797
107.38409423828125,126.33528900146484,335.53788566589355
113.12818145751953,130.0237274169922,156.60440063476562
100.0735092163086,113.24039459228516,269.0236358642578
109.51325988769531,126.15528869628906,30.171188354492188
110.55812072753906,109.30009460449219,35.24509811401367
110.06930541992188,115.248046875,155.4900360107422
109.75524139404297,129.74368286132812,265.1835632324219
111.54097747802734,127.34027099609375,181.55279541015625
108.56076049804688,115.97596740722656,307.18645095825195
97.76123809814453,104.08062744140625,59.34555435180664
107.96529388427734,105.21646881103516,151.4138946533203
114.18594360351562,94.73157501220703,263.38683319091797
101.15081787109375,121.01126861572266,14.95072078704834
116.62496185302734,143.92611694335938,163.44557189941406
105.58419799804688,112.73236083984375,51.604251861572266
110.21898651123047,142.15447998046875,286.5737762451172
98.39796447753906,112.62905883789062,3.844608783721924
104.66582489013672,97.74932098388672,125.03789520263672
127.58379364013672,126.25636291503906,218.24209594726562
109.16157531738281,144.8413543701172,175.8208770751953
97.0258560180664,112.73236083984375,76.81029510498047
126.86504364013672,142.1544647216797,327.84388732910156
109.16157531738281,112.212646484375,102.83879852294922
96.12400817871094,126.25443267822266,202.4822998046875
118.06614685058594,120.17115783691406,308.0106620788574
115.70001983642578,114.88348388671875,327.2625617980957
92.98041534423828,125.77050018310547,205.7099151611328
130.26229858398438,102.19667053222656,95.19268798828125
92.98041534423828,114.24320220947266,218.4246826171875
116.63668060302734,112.92007446289062,97.63285827636719
103.50267791748047,115.0519790649414,351.1170997619629
130.26229858398438,114.78927612304688,19.559045791625977
98.1869125366211,117.28619384765625,153.6651611328125
103.50267791748047,118.15310668945312,273.6896514892578
106.15264129638672,133.04446411132812,110.66938781738281
110.62237548828125,123.26119995117188,340.09041023254395
116.7883529663086,126.14127349853516,222.11143493652344
100.83973693847656,93.28367614746094,320.9148254394531
103.48692321777344,113.4023666381836,84.66825103759766
116.7883529663086,97.42676544189453,206.4597625732422
109.44029998779297,113.4023666381836,181.55532836914062
108.88986206054688,97.42676544189453,52.31725311279297
106.73212432861328,124.09500122070312,295.93975830078125
104.3936996459961,129.5287628173828,259.9982452392578
109.35884094238281,89.87480163574219,151.00177001953125
107.42759704589844,120.45635223388672,21.01368522644043
105.11660766601562,122.83543395996094,157.22235107421875
116.12481689453125,139.5841827392578,44.15401840209961
108.0135726928711,110.8759536743164,283.92076873779297
102.99078369140625,107.81758880615234,329.0825843811035
116.12481689453125,136.31568908691406,83.36470031738281
107.08274841308594,114.208251953125,204.09799194335938
117.90452575683594,110.8759536743164,91.65042114257812
108.0135726928711,107.81758880615234,332.80072593688965
107.08274841308594,111.66668701171875,207.04530334472656
116.08815002441406,112.5982437133789,83.69849395751953
98.92609405517578,109.00635528564453,329.67371368408203
106.16790771484375,112.80834197998047,211.4351806640625
113.92170715332031,136.31570434570312,320.71621322631836
113.93639373779297,114.208251953125,83.91841888427734
106.16790771484375,139.3269500732422,191.7034149169922
117.33900451660156,122.95631408691406,160.5156707763672
112.59123992919922,109.00635528564453,285.3694152832031
107.45936584472656,112.80834197998047,45.2689323425293
117.33900451660156,113.87439727783203,59.919036865234375
106.9941635131836,128.1562042236328,292.3144302368164
102.92249298095703,110.44652557373047,177.63926696777344
94.62396240234375,108.24444580078125,295.42254638671875
102.943603515625,127.37153625488281,47.27900314331055
113.92623901367188,110.48808288574219,168.2456512451172
108.8600845336914,135.63751220703125,184.77650451660156
100.59947967529297,138.3723907470703,98.90430450439453
112.29647064208984,122.18193817138672,316.821834564209
113.2383804321289,108.5923080444336,128.6559600830078
103.50399017333984,127.37153625488281,9.285016059875488
104.1114273071289,110.48808288574219,249.02774810791016
114.1140365600586,128.04452514648438,150.43844604492188
107.3287582397461,115.7982177734375,28.9063777923584
107.36647033691406,124.49819946289062,269.7939758300781
107.074951171875,118.20762634277344,67.20142364501953
108.5788345336914,110.89604187011719,298.66772842407227
99.9103012084961,119.09717559814453,181.04661560058594
107.13143157958984,112.85829162597656,143.156494140625
105.92455291748047,102.96121215820312,276.8871841430664
119.56967163085938,124.60575103759766,33.234825134277344
109.69783782958984,125.49561309814453,136.87884521484375
97.81266021728516,110.89604949951172,265.7734832763672
94.5294418334961,119.09717559814453,25.803157806396484
110.94404602050781,109.39679718017578,178.39013671875
107.76142120361328,116.39448547363281,45.90534973144531
100.01231384277344,113.70374298095703,294.2605667114258
109.825439453125,118.68974304199219,208.87796020507812
107.03067016601562,117.80899047851562,339.95263481140137
100.01231384277344,116.83212280273438,92.16612243652344
104.42115783691406,133.77108764648438,59.02141189575195
108.25565338134766,128.43467712402344,185.58584594726562
104.65110778808594,128.4872589111328,299.8137397766113
110.67528533935547,121.06238555908203,73.96572875976562
109.14054107666016,117.80899047851562,189.16366577148438
114.06995391845703,116.83212280273438,306.6429557800293
99.00599670410156,121.6919937133789,160.31260681152344
101.59983825683594,112.85404205322266,270.4791030883789
131.19534301757812,119.96051025390625,38.35712432861328
111.31787109375,117.75936126708984,331.9795684814453
135.99392700195312,108.12081146240234,73.53643035888672
124.03318786621094,116.3167724609375,209.67547607421875
108.47175598144531,121.9912338256836,333.0633316040039
97.04584503173828,106.3802261352539,237.5233154296875
128.39678955078125,131.91867065429688,105.9736328125
108.47175598144531,127.45232391357422,86.58434295654297
92.98137664794922,108.12081146240234,185.03163146972656
108.01844787597656,116.3167724609375,303.71410369873047
93.55413055419922,109.84191131591797,148.55374145507812
93.8575210571289,107.26127624511719,60.80515670776367
110.9100570678711,111.94852447509766,274.16473388671875
104.92498779296875,121.05445861816406,142.8861846923828
96.42530822753906,103.82998657226562,25.067394256591797
108.43343353271484,117.94618225097656,259.585205078125
99.99031829833984,126.849853515625,120.78025817871094
103.67535400390625,116.7538070678711,1.7466366291046143
113.16902160644531,124.67596435546875,240.88330078125
112.9556655883789,114.50655364990234,34.93595886230469
104.54916381835938,113.16781616210938,147.4760284423828
106.89263916015625,114.27752685546875,272.5795135498047
107.44564056396484,111.50743865966797,204.25381469726562
117.99989318847656,107.97358703613281,64.4690933227539
106.1301040649414,119.0023422241211,305.0488815307617
120.16417694091797,128.56021118164062,217.6585235595703
117.99989318847656,114.43486022949219,352.225266456604
106.63134002685547,127.23448181152344,111.3828125
95.06908416748047,121.25807189941406,79.8554916381836
106.1301040649414,111.94554138183594,330.0416316986084
106.63134002685547,126.56280517578125,203.42674255371094
105.83861541748047,130.34747314453125,250.06720733642578
113.9194107055664,114.43485260009766,16.46176528930664
110.65438842773438,127.2344970703125,137.4982452392578
113.9194107055664,119.57978057861328,321.2962989807129
114.2760238647461,111.7305679321289,83.13822174072266
107.33724212646484,121.6844253540039,198.42861938476562
110.65438842773438,116.58924102783203,87.93952178955078
104.4314956665039,107.16931915283203,334.47462463378906
107.33724212646484,109.95211791992188,212.80162048339844
108.79705047607422,127.4690170288086,248.61759185791016
111.47483825683594,114.97795867919922,14.628690719604492
108.86519622802734,131.50990295410156,128.88121032714844
111.47483825683594,122.18768310546875,304.46104431152344
113.57719421386719,105.54466247558594,67.7923355102539
104.08356475830078,107.57148742675781,187.27197265625
108.86519622802734,79.48799896240234,90.97318267822266
109.88572692871094,90.82115936279297,331.9150848388672
104.08356475830078,107.75456237792969,209.9586944580078
103.540771484375,134.2696075439453,167.7275848388672
110.78296661376953,108.68853759765625,43.968605041503906
99.85179138183594,135.54498291015625,283.24779510498047
111.87705993652344,83.93528747558594,227.4921417236328
114.19605255126953,102.34049987792969,0.2571706473827362
99.85179138183594,107.45135498046875,118.47726440429688
102.0644760131836,129.84506225585938,173.72186279296875
102.09642791748047,116.73426055908203,75.55633544921875
125.16432189941406,132.97315979003906,308.94864654541016
102.09642791748047,115.89028930664062,89.26896667480469
95.27937316894531,111.4310531616211,345.7084197998047
110.85417175292969,118.90045166015625,224.6615447998047
101.0818099975586,116.36573791503906,269.01173400878906
83.27561950683594,114.56178283691406,353.1599450111389
113.43328094482422,115.89403533935547,126.02495574951172
101.0818099975586,117.79277038574219,96.5573959350586
85.59192657470703,126.75790405273438,14.302754402160645
129.98150634765625,108.7153549194336,230.43312072753906
105.54289245605469,111.67916870117188,39.89105987548828
114.02900695800781,124.79962921142578,149.82611083984375
110.70598602294922,117.17601013183594,281.64661407470703
110.5716323852539,121.29361724853516,244.2628936767578
107.92350769042969,126.70160675048828,121.57138061523438
107.64492797851562,120.9941635131836,4.6222405433654785
104.86363983154297,115.92804718017578,135.46151733398438
100.35926818847656,126.30335235595703,22.75681495666504
107.88984680175781,115.69281768798828,260.23600006103516
108.61540222167969,124.55072784423828,148.86447143554688
102.5406723022461,118.69255828857422,33.474483489990234
109.04145812988281,122.92173767089844,273.29197692871094
103.05647277832031,112.50082397460938,154.2308349609375
108.30948638916016,110.86237335205078,38.14434051513672
109.44844055175781,105.0638427734375,271.7046890258789
100.97776794433594,115.83908081054688,159.39857482910156
111.14350128173828,123.63883972167969,43.787540435791016
105.8996810913086,120.33353424072266,282.3749465942383
95.71446228027344,118.82113647460938,257.05713653564453
116.70896911621094,120.82955932617188,359.08892822265625
114.47038269042969,109.55789184570312,135.7985382080078
95.71446228027344,122.12468719482422,104.75543212890625
98.07872009277344,128.2122039794922,346.692889213562
115.38507843017578,114.14360809326172,225.3037872314453
103.05744934082031,119.33136749267578,111.75443267822266
102.1539535522461,124.4351577758789,353.8797073364258
116.22692108154297,121.86408233642578,234.68575286865234
103.05744934082031,107.7576904296875,227.7379150390625
113.43297576904297,137.67286682128906,337.3758735656738
112.03752136230469,111.35971069335938,102.05526733398438
115.4934310913086,103.59661102294922,181.2069091796875
90.19245147705078,147.35731506347656,71.21247100830078
117.3915786743164,127.23180389404297,300.3283805847168
102.16756439208984,110.23294830322266,202.2669219970703
105.25131225585938,149.8556365966797,323.14190673828125
108.34494018554688,99.64350891113281,82.32091522216797
110.2109603881836,107.2464599609375,43.97987365722656
100.71416473388672,154.82814025878906,161.20069885253906
108.8238296508789,129.65867614746094,285.3744125366211
116.55096435546875,110.23294067382812,213.22337341308594
105.74052429199219,149.8556365966797,97.3179931640625
102.22918701171875,99.01060485839844,341.54913330078125
116.55096435546875,102.89790344238281,243.054443359375
104.76734161376953,152.0229949951172,359.49993151426315
116.580810546875,120.10838317871094,122.07034301757812
97.58245849609375,120.79183959960938,170.37342834472656
97.17374420166016,134.10610961914062,51.571563720703125
115.80797576904297,107.81475830078125,301.3683433532715
105.64591979980469,105.86940002441406,287.8151626586914
99.71969604492188,142.5480499267578,161.15782165527344
105.4872817993164,132.69241333007812,34.310752868652344
106.19775390625,107.81475830078125,283.0282974243164
103.93013763427734,105.86940002441406,171.8202667236328
115.41172790527344,121.55264282226562,46.39765548706055
102.12421417236328,120.02449798583984,104.32099151611328
117.09483337402344,110.51722717285156,235.20415496826172
89.79938507080078,109.63719177246094,354.17462396621704
102.12421417236328,142.5480499267578,52.10490036010742
118.2961196899414,132.69241333007812,281.9596862792969
109.72281646728516,127.93012237548828,146.30328369140625
109.25397491455078,106.51576232910156,177.43348693847656
108.592041015625,110.51722717285156,57.63478088378906
108.57990264892578,109.63719177246094,297.7793998718262
110.30589294433594,123.36720275878906,210.49752807617188
110.22172546386719,114.45506286621094,331.9722213745117
108.57990264892578,125.53390502929688,90.80635833740234
107.0810317993164,121.79150390625,246.08023834228516
98.38874053955078,122.22201538085938,358.10617423057556
122.02806091308594,125.83585357666016,115.9501953125
107.0810317993164,110.79693603515625,109.85059356689453
108.16761779785156,111.4420394897461,4.693690299987793
111.50276184082031,112.24407196044922,245.68814086914062
90.55078125,117.9789810180664,124.1759262084961
121.12116241455078,122.22201538085938,6.068761825561523
103.57011413574219,125.83585357666016,237.9036636352539
100.65001678466797,124.82073974609375,240.1387710571289
108.47463989257812,116.63874053955078,134.58309936523438
95.42613983154297,124.54428100585938,341.1423625946045
100.65001678466797,116.95542907714844,244.67560577392578
101.03504943847656,114.80250549316406,356.094598531723
99.74515533447266,115.54976654052734,147.21034240722656
110.64955139160156,110.3141098022461,48.71306228637695
106.5589370727539,114.97488403320312,186.79571533203125
110.4848403930664,114.01290893554688,296.6376953125
113.33650207519531,124.55624389648438,54.281063079833984
112.55839538574219,116.75885009765625,290.5552978515625
104.35641479492188,123.60700988769531,170.10009765625
111.94234466552734,114.28211212158203,145.814453125
111.40613555908203,118.84969329833984,278.9673080444336
101.65652465820312,122.03317260742188,29.813880920410156
113.64646911621094,125.75543212890625,288.8373794555664
102.13740539550781,120.3663101196289,45.01039505004883
104.71762084960938,120.73329162597656,168.94021606445312
98.7650146484375,113.06832885742188,63.97713851928711
101.74465942382812,115.39488220214844,198.92214965820312
118.23747253417969,122.03315734863281,310.5127182006836
110.21052551269531,125.75543212890625,162.56256103515625
101.4437255859375,117.60053253173828,43.72043228149414
109.6877670288086,120.2332534790039,277.6770782470703
103.47013854980469,126.69842529296875,279.49491119384766
110.80641174316406,124.9845962524414,156.4952392578125
106.75420379638672,120.3663101196289,27.65833854675293
101.6882553100586,120.73329162597656,237.32323455810547
108.71614837646484,117.60053253173828,118.3773422241211
116.52872467041016,120.2332534790039,353.65121364593506
101.6882553100586,120.91102600097656,220.0001983642578
112.57417297363281,129.01280212402344,336.15947914123535
107.34349060058594,109.31344604492188,97.1506118774414
115.3175277709961,107.78498840332031,264.53041076660156
109.04238891601562,123.80549621582031,32.57763671875
95.89167022705078,112.21660614013672,146.9910888671875
115.3175277709961,126.87236022949219,246.5214614868164
112.77449798583984,127.73667907714844,120.3596420288086
111.82946014404297,126.88105010986328,354.6906051635742
111.46519470214844,118.23854064941406,347.91151428222656
108.49281311035156,123.80549621582031,230.7848663330078
114.08794403076172,112.21660614013672,118.1439437866211
108.49281311035156,130.3380584716797,34.161346435546875
106.63972473144531,124.47929382324219,273.98368072509766
101.76104736328125,127.6046142578125,154.77346801757812
114.08794403076172,122.22621154785156,250.15372467041016
113.54039001464844,117.7201919555664,19.351106643676758
101.76104736328125,119.06812286376953,133.5400848388672
108.27536010742188,130.3380584716797,279.6797561645508
108.44135284423828,124.47929382324219,160.24403381347656
104.9128189086914,124.85372924804688,34.636051177978516
107.02180480957031,113.29450225830078,219.0166473388672
103.39305877685547,115.24674987792969,337.04743003845215
108.9150161743164,110.59381866455078,107.3338851928711
105.37193298339844,99.91374206542969,233.7677459716797
111.62850189208984,111.81941223144531,1.26949143409729
102.69602966308594,105.59769439697266,118.27621459960938
111.95618438720703,116.02934265136719,0.05595291778445244
121.34841918945312,121.6406021118164,117.3717041015625
111.47972106933594,122.56645965576172,231.00448608398438
111.95618438720703,107.91954803466797,353.6083068847656
99.727294921875,127.51553344726562,223.9495391845703
114.00604248046875,98.76708221435547,121.32301330566406
113.4126968383789,127.55322265625,152.92684936523438
94.07413482666016,129.14768981933594,27.589250564575195
104.3927993774414,131.73373413085938,264.23402404785156
115.28324127197266,121.40520477294922,359.19716173410416
104.939453125,122.02836608886719,130.8931884765625
98.55294036865234,115.42057800292969,245.80146026611328
106.94956970214844,112.38499450683594,252.01968383789062
111.35003662109375,116.51773834228516,121.64155578613281
98.55294036865234,112.7442626953125,11.844200134277344
129.9605712890625,124.37503814697266,186.14352416992188
97.91897583007812,123.34611511230469,330.5005874633789
95.02532958984375,120.31903076171875,75.08289337158203
121.90216827392578,116.88827514648438,254.01436614990234
97.91897583007812,119.13052368164062,105.7585220336914
103.67078399658203,116.9114990234375,8.58634090423584
102.59882354736328,122.04426574707031,218.2275390625
95.02532958984375,112.1407470703125,351.09461402893066
103.67078399658203,122.8056411743164,90.51778411865234
108.8157730102539,114.87977600097656,182.38368225097656
106.55941772460938,107.34767150878906,56.264076232910156
102.1419906616211,109.47481536865234,297.1360740661621
108.63983154296875,123.92790985107422,211.8223419189453
113.34013366699219,114.89163970947266,342.7141399383545
102.1419906616211,123.39007568359375,96.94095611572266
114.01736450195312,117.53448486328125,179.17196655273438
104.45726013183594,124.35155487060547,50.39558410644531
103.55427551269531,126.67656707763672,286.3514099121094
99.60706329345703,119.4830551147461,215.70277404785156
117.93661499023438,112.43624877929688,343.22266578674316
103.55427551269531,113.64842987060547,97.96434783935547
105.26014709472656,101.51007080078125,172.8325958251953
111.25700378417969,101.8502426147461,41.66156005859375
104.6537094116211,99.60504150390625,273.59130859375
96.17987060546875,127.72725677490234,221.73675537109375
117.6626205444336,116.71183776855469,350.09438133239746
104.6537094116211,126.24274444580078,114.16172790527344
106.94474029541016,112.21348571777344,280.0503921508789
97.20915222167969,109.62584686279297,167.09246826171875
119.08209228515625,106.80135345458984,32.37458038330078
105.37015533447266,125.47139739990234,50.37486267089844
116.65575408935547,115.87046813964844,175.9366912841797
117.8958969116211,124.13140869140625,277.4794006347656
100.77728271484375,111.64478302001953,124.40769958496094
112.82675170898438,109.62584686279297,223.22447204589844
110.90876007080078,106.80135345458984,0.3158990442752838
105.4923095703125,118.20874786376953,175.3328399658203
108.17803192138672,113.09492492675781,50.297096252441406
113.22084045410156,120.21942901611328,290.69518280029297
105.9039306640625,114.88087463378906,219.77487182617188
107.95659637451172,113.23426818847656,344.9292116165161
113.22084045410156,112.45147705078125,104.65794372558594
109.36272430419922,118.73521423339844,169.50892639160156
102.3529052734375,126.65814208984375,43.5810546875
104.30353546142578,117.6993637084961,282.3245620727539
105.81797790527344,119.65377807617188,245.4655303955078
115.99491882324219,128.47511291503906,18.42148208618164
104.30353546142578,122.87053680419922,130.1340789794922
101.20328521728516,103.45465850830078,328.7295570373535
107.73605346679688,118.87259674072266,210.67491149902344
109.63960266113281,105.29462432861328,88.04794311523438
102.1117935180664,125.29874420166016,150.49212646484375
100.40310668945312,138.1519012451172,39.970298767089844
113.34976196289062,141.17588806152344,279.2136688232422
104.78417205810547,112.96749877929688,141.71969604492188
110.14197540283203,126.37116241455078,275.13074493408203
103.31476593017578,136.63511657714844,36.51499557495117
98.84034729003906,151.22134399414062,46.889564514160156
99.1620864868164,134.25152587890625,156.25653076171875
122.88931274414062,144.9514923095703,295.40416717529297
98.84034729003906,109.03331756591797,22.80370330810547
107.39915466308594,133.0706024169922,280.2352294921875
102.7357177734375,98.44729614257812,149.57049560546875
105.85169982910156,124.21185302734375,169.99021911621094
113.4321060180664,142.8702392578125,52.60963439941406
99.6525650024414,139.22828674316406,305.25102615356445
109.77519989013672,109.03331756591797,211.0098114013672
103.93407440185547,133.0706024169922,105.16736602783203
122.224609375,95.5400161743164,334.7505340576172
103.93407440185547,102.71754455566406,28.875940322875977
99.66358184814453,132.91029357910156,275.55674743652344
113.82401275634766,111.73839569091797,164.1217803955078
111.38089752197266,93.39784240722656,63.098175048828125
110.48848724365234,108.10707092285156,191.65313720703125
101.73783874511719,93.71405792236328,317.22592544555664
100.08914947509766,123.29083251953125,175.6200714111328
117.5379638671875,117.17803192138672,50.91465377807617
101.73783874511719,128.49911499023438,290.1501693725586
110.2077865600586,109.72444152832031,162.87673950195312
107.80925750732422,113.84907531738281,43.590972900390625
108.30857849121094,104.5171127319336,281.2865219116211
90.45829772949219,109.62616729736328,107.55010223388672
104.09906005859375,116.1061019897461,355.8819146156311
114.288330078125,115.94361877441406,210.58746337890625
105.67418670654297,108.10723876953125,-0.0
102.09654235839844,112.55278778076172,118.65750122070312
121.88763427734375,110.32286834716797,225.6436767578125
107.7142105102539,116.36881256103516,54.34414291381836
93.55253601074219,120.44515228271484,269.55750274658203
102.797119140625,122.03485107421875,192.2364959716797
108.64334869384766,118.72926330566406,22.57299041748047
111.12334442138672,123.5792236328125,262.3135757446289
111.12334442138672,112.81238555908203,262.3135757446289
105.44198608398438,116.92118835449219,280.89093017578125
125.98155212402344,120.03343200683594,60.172935485839844
104.72852325439453,118.18560791015625,172.23280334472656
97.63994598388672,134.56675720214844,108.60447692871094
108.06742095947266,109.81385803222656,344.84724712371826
116.0586166381836,138.74801635742188,228.1421356201172
101.47553253173828,126.61490631103516,147.27069091796875
105.60054779052734,108.67706298828125,27.87063217163086
112.97735595703125,119.15753936767578,265.6418228149414
110.87020874023438,139.7847137451172,102.7496337890625
97.94470977783203,123.57123565673828,348.6624507904053
112.2942123413086,138.74803161621094,228.06417846679688
